,price,description,locations,titles,target,labelled,websites,index
1892,675000.0,you want all the insider pricing for joe shuster way view the video tour see additional picture and get more information please cut and paste access listing faster than realtor detail ,city toronto,       condo for sale city toronto suite with stunning city lake views and lamport bmo stadium 1598264330 suite with stunning city lake views and lamport bmo stadium  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/suite-with-stunning-city-lake-views-and-lamport-bmo-stadium/1598264330,1892
1893,675000.0,you want all the insider pricing for michael power place view the video tour see additional picture and get more information please cut and paste access listing faster than realtor detail ,city toronto,       condo for sale city toronto must see condo the heart islington village and steps 1598263812 must see condo the heart islington village and steps  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/must-see-condo-in-the-heart-of-islington-village-and-steps-to-go/1598263812,1893
1894,900.0,gta price out range you working remotely make the best take whole new level consider living edmonton for fraction the price while working from home nobody will detail ,city toronto,       condo for sale city toronto work remotely gta prices too high work from edmonton instead 1598260608 work remotely gta prices too high work from edmonton instead  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/work-remotely-gta-prices-too-high-work-from-edmonton-instead/1598260608,1894
1895,850000.0,spacious step plaza corner with ensuites solarium balcony serious view with parking security lush setting and storage area detail ,city toronto,       condo for sale city toronto skymark community hillcrest luxury condo 1598251244 skymark community hillcrest luxury condo  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/skymark-community-hillcrest-luxury-condo/1598251244,1895
1896,850000.0,welcome riverside square this split bedroom bathroom corner suite feat balcony open concept living exposed concrete ceiling modern kitchen sleek appliance centre island detail ,city toronto,       condo for sale city toronto baseball place split bedroom bathroom riverside squa 1598241206 baseball place split bedroom bathroom riverside squa  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/15-baseball-place-split-2-bedroom-2-bathroom-at-riverside-squa/1598241206,1896
1897,822000.0,enjoy this beautiful move ready den suite bright spacious functional layout wood flooring through main area fantastic amenity the heart the sport theatre entertainment detail ,city toronto,       condo for sale city toronto 373 front street west beautiful move ready den suite 1598236117 373 front street west beautiful move ready den suite  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/373-front-street-west-beautiful-move-in-ready-2-bd-den-suite/1598236117,1897
1898,299000.0,the well tridel new standard sophistication the downtown core unmatched amenity featuring outdoor pool cabana fitness centre this beautiful bedroom bathroom corner unit detail ,city toronto,       condo for sale city toronto 480 front street west bedroom bathroom corner unit 1598233887 480 front street west bedroom bathroom corner unit  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/480-front-street-west-2-bedroom-2-bathroom-corner-unit/1598233887,1898
1899,599000.0,price 599 000 1891 east boutique condominium daniel only month old new condo booming neighborhood close ryerson university george brown college easy access the new park detail ,city toronto,       condo for sale city toronto bdrm for sale sumach 1598190460 bdrm for sale sumach  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/1-bdrm-for-sale-in-sumach-st/1598190460,1899
1900,599800.0,price 599 800 1893 sought after san francisco building with north east exposure ha open lake view spectacular corner unit boast lot natural light spacious open layout granite detail ,oshawa durham region,       condo for sale oshawa durham region bdrm corner unit pickering 1598216885 bdrm corner unit pickering  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/oshawa-durham-region/2-bdrm-corner-unit-in-pickering/1598216885,1900
1901,550000.0,water edge the cove assignment available floor unobstructed lake view above floor exposure north east unobstructed lake view size 884 sqft bed bath including locker detail ,city toronto,       condo for sale city toronto waters edge the cove assignment available 1598227997 water edge the cove assignment available  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/waters-edge-at-the-cove-assignment-available/1598227997,1901
1902,499900.0,price 499 900 1578 absolutely gorgeous open concept bedrm bath fully renovated from top bottom spent 35k modern finishing located the heart detail ,mississauga peel region,       condo for sale mississauga peel region condo for sale mississauga 1598222848 condo for sale mississauga  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/mississauga-peel-region/condo-for-sale-in-mississauga/1598222848,1902
1903,210000.0,hard find unit northeast brampton front unit facing regan road lot window 300 office area zoning allows many us condo fee are 432 hst for immediate response and more detail ,oakville halton region,       commercial office space for sale oakville halton region located near hwy bovaird 1598220178 located near hwy bovaird  ,condo,1,https:/www.kijiji.ca/v-commercial-office-space-for-sale/oakville-halton-region/located-near-hwy-10-bovaird/1598220178,1903
1904,600000.0,price 600 000 1894 spacious condo located the heart pickering beautiful crown moulding throughout great sized kitchen upgraded countertop professionally painted cabinet detail ,oshawa durham region,       condo for sale oshawa durham region bedrooms town centre pickering 1598218205 bedrooms town centre pickering  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/oshawa-durham-region/2-bedrooms-in-town-centre-pickering/1598218205,1904
1905,499000.0,price 499 000 1575 attention investor contractor first time buyer look further this great opportunity own invest this beautiful spacious two storey 3br bath detail ,oshawa durham region,       condo for sale oshawa durham region bedrooms downtown whitby 1598216467 bedrooms downtown whitby  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/oshawa-durham-region/3-bedrooms-downtown-whitby/1598216467,1905
1906,539000.0,bright and updated beautiful corner suite the heart king west open concept layout with new refacing kitchen and vanity cabinet square living room ha space for dining and office bedroom detail ,city toronto,       condo for sale city toronto king west area condo with locker 1bed 1bath 1598206790 king west area condo with locker 1bed 1bath  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/king-west-area-condo-with-locker-1bed-1bath/1598206790,1906
1907,630000.0,working with the experienced assignment expert buy and sell condo assignment tanu condo park mississauga port credit mississauga detail ,city toronto,       condo for sale city toronto tanu 158 front lawrence panda condo assignment 1128879156 tanu 158 front lawrence panda condo assignment 楼花转让  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/tanu-158-front-st-lawrence-panda-condo-assignment/1128879156,1907
1908,669000.0,now your chance live toronto waterfront this modern condo boast floor ceiling window wood floor stainless steel appliance granite counter walk out balcony parking and locker detail ,city toronto,       condo for sale city toronto mimico waterfront condo with parking 1bed den 1598205060 mimico waterfront condo with parking 1bed den  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/mimico-waterfront-condo-with-parking-1bed-den/1598205060,1908
1909,698888.0,welcome the heart leslieville enjoy all this vibrant neighbourhood ha offer live work play boutique building transit friendly fabulous shop and restaurant your doorstep south detail ,city toronto,       condo for sale city toronto leslieville loft style condo 1bed 1bath 1598202635 leslieville loft style condo 1bed 1bath  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/leslieville-loft-style-condo-1bed-1bath/1598202635,1909
1910,559000.0,one bedroom corner unit with exposed concrete floor parking included enjoy entertaining spacious private balcony with clear south west view the lake city kitchen includes island detail ,city toronto,       condo for sale city toronto liberty village condo with parking 1bed 1bath 1598202197 liberty village condo with parking 1bed 1bath  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/liberty-village-condo-with-parking-1bed-1bath/1598202197,1910
1911,59900.0,fresh paint floor ceiling window unobstructed city view laminate flooring throughout wise lay out bedroom full bath modern finish step detail ,city toronto,       condo for sale city toronto downtown condo bay street corridor 2bed 2bath 1598201634 downtown condo bay street corridor 2bed 2bath  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/downtown-condo-bay-street-corridor-2bed-2bath/1598201634,1911
1912,936000.0,beautiful brand new sun filled spacious open concept 2br bathroom unit minute seneca college fairview mall hwy 404 401 ttc and subway the door step floor ceiling window ceiling detail ,city toronto,       condo for sale city toronto condo don mills and sheppard 2bed 2bath 1598201112 condo don mills and sheppard 2bed 2bath  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/condo-don-mills-and-sheppard-2bed-2bath/1598201112,1912
1913,658900.0,condo apartment for sale immediate sale the builder price level right front the fairview mall not miss this opportunity for more information please contact babak mehrabi detail ,oakville halton region,       condo for sale oakville halton region condo apartment for sale immediately 1598199759 condo apartment for sale immediately  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/oakville-halton-region/condo-apartment-for-sale-immediately/1598199759,1913
1914,890000.0,spacious renovated 2beds bath suite over 1000sf one the most prestigious building near yonge college open concept functional split layout unobstructed city view rare tandem parking detail ,city toronto,       condo for sale city toronto downtown condo yonge and college 2bed den 1598199025 downtown condo yonge and college 2bed den  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/downtown-condo-yonge-and-college-2bed-den/1598199025,1914
1915,619000.0,unit with unobstructed panoramic view 700 sqft living space high ceiling with floor ceiling window upgraded kitchen with granite countertop and detail ,city toronto,       condo for sale city toronto bayview village condo with parking 1bed den 1598198401 bayview village condo with parking 1bed den  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/bayview-village-condo-with-parking-1bed-den/1598198401,1915
1916,745899.0,price 745 899 2355 welcome sky city located the heart richmondhill this unit offer functional and spacious layout with upgraded quartz countertop upgraded kitchen cabinet detail ,markham york region   ,       condo for sale markham york region langstaff richmond hill bed bath 1598197899 langstaff richmond hill bed bath  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/markham-york-region/langstaff-richmond-hill-2-bed-2-bath/1598197899,1916
1917,569000.0,spacious bright airy bed bath suite ceiling this property offer functional floor plan with contemporary kitchen updated appliance expansive living dining area large detail ,city toronto,       condo for sale city toronto condo downtown toronto 1bed 1bath 1598197331 condo downtown toronto 1bed 1bath  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/condo-downtown-toronto-1bed-1bath/1598197331,1917
1918,599000.0,price 599 000 1891 welcome this barely lived condo unit the luxurious legacy park the heart thornhill very clean and bright suite with breathtaking unobstructed south view detail ,markham york region   ,       condo for sale markham york region bed den suite the heart thornhill 1598196974 bed den suite the heart thornhill  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/markham-york-region/1-bed-den-suite-in-the-heart-of-thornhill/1598196974,1918
1919,699000.0,now your chance own storey townhome downtown toronto just step away from queen west shopping this spacious suite feature rare rooftop terrace with city tower view enjoy detail ,city toronto,       condo for sale city toronto townhome downtown toronto 2bed 1bath 1598196719 townhome downtown toronto 2bed 1bath  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/townhome-downtown-toronto-2bed-1bath/1598196719,1919
1920,860000.0,price 860 000 2715 artsy rustic village retreat toronto downtown own loft with 17ft ceiling the heart liberty village and entertainment size double storied social area set with detail ,city toronto,       condo for sale city toronto bdrm loft for sale the heart liberty village 1598196253 bdrm loft for sale the heart liberty village  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/1-1-bdrm-loft-for-sale-in-the-heart-of-liberty-village/1598196253,1920
1921,769900.0,price 769 900 2430 brand new unit builder release luxury fortune the final tower onni fort york community beautiful panoramic view floor ceiling window designer detail ,city toronto,       condo for sale city toronto brand new unit niagara toronto 1598195700 brand new unit niagara toronto  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/brand-new-2-br-unit-niagara-toronto/1598195700,1921
1922,635000.0,price 635 000 2005 highly desired luxurious minto westside building bright west facing bedroom suite toronto business and entertainment district sunny home full length window detail ,city toronto,       condo for sale city toronto west facing bedroom waterfront suite for sale 1598194126 west facing bedroom waterfront suite for sale  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/west-facing-1-bedroom-waterfront-suite-for-sale/1598194126,1922
1923,659900.0,unbeatable desirable 100 walk score cor king church largest building parking high floor facing zen like historic garden quiet well managed bldg with fabulous roof top bbq detail ,city toronto,       condo for sale city toronto king street east 1004 toronto 1598193613 king street east 1004 toronto  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/92-king-street-east-1004-toronto/1598193613,1923
1924,635000.0,assignment sale luxury corner unit brand new harmony model floor ceiling window soaring north east west view practical layout with wasted space ceiling granite countertop detail ,mississauga peel region,       condo for sale mississauga peel region 349 rathburn road west 1705 mississauga 1598193294 349 rathburn road west 1705 mississauga  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/mississauga-peel-region/349-rathburn-road-west-1705-mississauga/1598193294,1924
1925,599000.0,price 599 000 1891 gorgeous condo well maintained large 514sf 102sf balcony magnificent unobstructed view ceiling high end finish floor ceiling window modern detail ,city toronto,       condo for sale city toronto 514sf 102sf balcony 1598190073 514sf 102sf balcony  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/1-b-r-514sf-102sf-balcony/1598190073,1925
1926,586000.0,price 586 000 1850 assignment sale excellent lawrence market downtown toronto and one locker ceiling upgraded kitchen cabinet laminate floor ceramic detail ,city toronto,       condo for sale city toronto assignment sale downtown toronto 1598188039 assignment sale downtown toronto  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/assignment-sale-in-downtown-toronto/1598188039,1926
1927,549900.0,price 549 900 1736 brand new yorkdale condominium with bedroom plus den and piece washroom open concept with walkout patio door large balcony facing east close all amenity detail ,city toronto,       condo for sale city toronto brand new yorkdale condominium bedroom plus den unit 1598185498 brand new yorkdale condominium bedroom plus den unit  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/brand-new-yorkdale-condominium-w-1-bedroom-plus-den-unit/1598185498,1927
1928,399000.0,price 399 000 1260 great value pride ownership show this bright spacious room located quiet family oriented building large open balcony large master bedroom with walk detail ,city toronto,       condo for sale city toronto bedroom scarborough village 1598183927 bedroom scarborough village  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/3-bedroom-in-scarborough-village/1598183927,1928
1929,599000.0,price 599 000 1891 new beautiful unobstructed condo bright spacious overlooking city and park trendy kitchen upscale bosch appliance wood floor through out energy saving nest detail ,city toronto,       condo for sale city toronto condo bright spacious overlooking city and park 1598179104 condo bright spacious overlooking city and park  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/1b-condo-bright-spacious-overlooking-city-and-park/1598179104,1929
1930,599000.0,rarely offered for sale maintenance great includes all utility spacious 730sq unit 7th floor best value with open balcony den can used 2nd bedroom freshly painted unit new detail ,markham york region   ,       condo for sale markham york region den like bed condo sale fantastic  1598182257 den like bed condo sale fantastic   ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/markham-york-region/1-den-like-a-2-bed-condo-sale-fantastic-location/1598182257,1930
1931,739900.0,price 739 900 2336 stunning like new bath apt 490 unit 124 open balcony for total 614 per builder plan spectacular unobstructed view the city detail ,city toronto,       condo for sale city toronto bath apt 490 unit 124 open balcony 1598178404 bath apt 490 unit 124 open balcony  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/1-b-r-1-bath-apt-490-sq-ft-unit-124-sq-ft-open-balcony/1598178404,1931
1932,399000.0,ml e5454406 condo for sale balcony rare find one the top corner unit with tower downtown sunset view spacious living room walking distance detail ,city toronto,       condo for sale city toronto 2904 massey toronto ontario 1598172117 2904 massey toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/2904-5-massey-sq-toronto-ontario/1598172117,1932
1933,599900.0,ml x5451870 this wonderful residence located the ground floor oxford court within walking distance the mill golf course the recreation centre the arboretum very detail ,oshawa durham region,       condo for sale oshawa durham region 303 245 elgin cobourg ontario 1598166587 303 245 elgin cobourg ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/oshawa-durham-region/303-245-elgin-st-cobourg-ontario/1598166587,1933
1934,499900.0,ml e5453108 welcome beachside living @ westbeach condo step away from toronto most popular beach park direct access transit restaurant and close proximity major highway open detail ,city toronto,       condo for sale city toronto 302 1630 queen toronto ontario 1598166421 302 1630 queen toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/302-1630-queen-st-e-toronto-ontario/1598166421,1934
1935,998800.0,ml w5452985 don miss the opportunity own this immaculate storey condo townhome sought after port credit over 000 with bedroom bath tastefully decorated with open detail ,mississauga peel region,       condo for sale mississauga peel region lawrence mississauga ontario 1598166638 lawrence mississauga ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/mississauga-peel-region/22-54-st-lawrence-dr-mississauga-ontario/1598166638,1935
1936,665000.0,boutique style new construction condo the north junction area highly sought after end unit with two outdoor area 162 total terrace facing south off the bdrm balcony off the detail ,city toronto,       condo for sale city toronto new construction condo toronto 1598173152 new construction condo toronto  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/new-construction-condo-in-toronto/1598173152,1936
1937,665000.0,mattamy saturday two amazing bedroom den full bathroom perfectly located suite with unobstructed view downsview park modern kitchen appliance quartz counter spacious 660 detail ,city toronto,       condo for sale city toronto amazing bedroom den full bathrooms 1598173136 amazing bedroom den full bathrooms  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/amazing-1-bedroom-den-2-full-bathrooms/1598173136,1937
1938,288000.0,ml w5454224 stunning waterfront condo amazing panoramic view city lake true southeast corner with wrap around balcony loaded with upgrade open concept modern kitchen high end appliance detail ,city toronto,       condo for sale city toronto 2001 annie craig toronto ontario 1598167785 2001 annie craig toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/2001-56-annie-craig-dr-toronto-ontario/1598167785,1938
1939,630000.0,working with the experienced assignment expert buy and sell condo assignment tanu condo park mississauga port credit mississauga detail ,city toronto,       condo for sale city toronto tanu 158 front lawrence panda condo assignment 1128879156 tanu 158 front lawrence panda condo assignment 楼花转让  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/tanu-158-front-st-lawrence-panda-condo-assignment/1128879156,1939
1940,569000.0,ml e5453577 tower view bedroom washroom rare find for investor first time buyer currently tenanted 2400 month tenant willing stay spacious living room free detail ,city toronto,       condo for sale city toronto 1206 massey toronto ontario 1598166431 1206 massey toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/1206-1-massey-sq-toronto-ontario/1598166431,1940
1941,399998.0,ml w5453915 bright spacious bedroom bath car parking corner unit condo upgraded eat kitchen stainless steel appliance laminated floor open concept living dining with detail ,city toronto,       condo for sale city toronto 811 234 albion toronto ontario 1598166406 811 234 albion toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/811-234-albion-rd-toronto-ontario/1598166406,1941
1942,800000.0,ml c5454412 beautiful brand new condo built reputable award winning builder the menkes open concept bedroom corner unit great view with sunlight situated detail ,city toronto,       condo for sale city toronto 1611 219 dundas toronto ontario 1598171900 1611 219 dundas toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/1611-219-dundas-st-e-toronto-ontario/1598171900,1942
1943,849900.0,ml w5453477 fabulous opportunity the glen abbey community bed bath condo exposure panoramic lake escarpment view open living dining rms bright eat kitchen granite detail ,oakville halton region,       condo for sale oakville halton region 806 1903 pilgrims way oakville ontario 1598166146 806 1903 pilgrims way oakville ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/oakville-halton-region/806-1903-pilgrims-way-oakville-ontario/1598166146,1943
1944,815000.0,ml w5453690 the master hidden gem toronto the most popular split layout the building bed bath balcony unit sitting acre backing onto the markland wood golf course detail ,city toronto,       condo for sale city toronto 296 mill toronto ontario 1598166077 296 mill toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/c6-296-mill-rd-toronto-ontario/1598166077,1944
1945,569990.0,ml x5450650 immaculate open concept living space bdrms full wshrms spruce model white kitchen stainless steel appliance quartz countertop oversized island double detail ,oakville halton region,       condo for sale oakville halton region 205 467 charlton ave hamilton ontario 1598167784 205 467 charlton ave hamilton ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/oakville-halton-region/205-467-charlton-ave-e-hamilton-ontario/1598167784,1945
1946,638000.0,ml c5453353 completely renovated turn key and ready enjoy new owner this fabulous ground floor bed bath unit ha very functional layout with tasteful designer decor and finish detail ,city toronto,       condo for sale city toronto 105 sunrise ave toronto ontario 1598167408 105 sunrise ave toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/105-25-sunrise-ave-toronto-ontario/1598167408,1946
1947,549700.0,ml c5451034 must see beautiful brand new condo with bedroom washroom never lived located prime 581 open concept layout with 100 balcony walking detail ,city toronto,       condo for sale city toronto 110 forest manor toronto ontario 1598168715 110 forest manor toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/110-36-forest-manor-rd-toronto-ontario/1598168715,1947
1948,645000.0,ml c5453923 rare 2bed 2bath flat corner unit this bright and spacious lofty style fully renovated unit ready for you move concrete floor expose pipe ventilation and barn door the detail ,city toronto,       condo for sale city toronto 602 forest manor toronto ontario 1598166979 602 forest manor toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/602-20-forest-manor-rd-toronto-ontario/1598166979,1948
1949,735000.0,ml c5454194 beautifully renovated 2br full corner unit the continental tower yonge finch spent upgrade bright large window view the city desirable split two detail ,city toronto,       condo for sale city toronto 902 509 beecroft toronto ontario 1598166594 902 509 beecroft toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/902-509-beecroft-rd-toronto-ontario/1598166594,1949
1950,749000.0,ml c5453343 rare unobstructed lake view downtown most desirable neighbourhood close all major attraction with step from tower rogers centre centre island financial district detail ,city toronto,       condo for sale city toronto 1712 brunel crt toronto ontario 1598167347 1712 brunel crt toronto ontario  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/1712-11-brunel-crt-toronto-ontario/1598167347,1950
1951,899000.0,price 899 000 2838 brand new town home end unit with private driveway absolutely beautiful bedroom bathroom sun filled open concept floor plan hardwood flr gas fireplace primary detail ,city toronto,       condo for sale city toronto new bedrm bth church rossland 1598161266 new bedrm bth church rossland  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/new-bedrm-3-bth-church-rossland/1598161266,1951
1952,699000.0,incredible opportunity for serious investor urban young professional looking buy fast growing development offering soon completed may 10th 2022 saturday downsview detail ,city toronto,       condo for sale city toronto condo assignment for sale keele downsview 1593974431 condo assignment for sale keele downsview  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/condo-assignment-for-sale-keele-downsview/1593974431,1952
1953,819000.0,contact 416 317 1830 for detail assignment condo vita two the lake annie craig drive etobicoke unit bed bath condo assignment with parking and locker included 819000 second parking detail ,city toronto,       condo for sale city toronto condo assignment for sale vita two the lake bed parking 1598168277 condo assignment for sale vita two the lake bed parking  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/condo-assignment-for-sale-vita-two-on-the-lake-2-bed-wt-parking/1598168277,1953
1954,849999.0,price 849 999 2683 very spacious end unit home backing ravine great the border whitby oshawa with lot window sunlight awaiting for your arrival 4th bedroom detail ,oshawa durham region,       condo for sale oshawa durham region oshawa rossland thornton 1598162060 oshawa @ rossland thornton  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/oshawa-durham-region/oshawa-rossland-thornton/1598162060,1954
1955,899000.0,price 899 000 2838 absolutely stunning upgraded two year old contemporary highmark home 1700 sqft open concept space the main and lower level oversized window modern kitchen with detail ,oshawa durham region,       condo for sale oshawa durham region rossland brock beds baths 1598161069 rossland brock beds baths  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/oshawa-durham-region/rossland-brock-3-beds-3-baths/1598161069,1955
1956,990000.0,price 990 000 3125 fantastic freehold townhome well maintained new looking old two story townhome 1905sqft bright functional layout minute from detail ,oshawa durham region,       condo for sale oshawa durham region liverpool kingston for sale 1598159883 liverpool kingston for sale  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/oshawa-durham-region/liverpool-kingston-for-sale/1598159883,1956
1957,638000.0,condo apt toronto c15 near donmills sheppard ave area assignment sale property occupied already one parking and locker included the purchase price anytime showing available detail ,city toronto,       condo for sale city toronto 1br 1wr condo apt toronto c15 near donmills sheppard ave 1598158762 1br 1wr condo apt toronto c15 near donmills sheppard ave  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/1br-1wr-condo-apt-in-toronto-c15-near-donmills-sheppard-ave/1598158762,1957
1958,625000.0,condo apt toronto w06 near manitoba legion area assignment sale empire phoenix under construction showing spacious bed bath matthew model 14th floor detail ,city toronto,       condo for sale city toronto 1br 1wr condo apt toronto w06 near manitoba legion 1598158655 1br 1wr condo apt toronto w06 near manitoba legion  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/1br-1wr-condo-apt-in-toronto-w06-near-manitoba-st-legion-rd-n/1598158655,1958
1959,699000.0,condo assignment downtown brampton le than 800 per sqft buy brand new condo bed bath parking 1037 sqft southwest corner unit great view interim occupancy date detail ,mississauga peel region,       condo for sale mississauga peel region bed bath condo assignment downtown brampton 1590354654 bed bath condo assignment downtown brampton  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/mississauga-peel-region/2-bed-2-bath-condo-assignment-in-downtown-brampton/1590354654,1959
1960,738999.0,incredible opportunity bright brand new corner unit with balcony unobstructed view come with luxurious upgrade north east facing 980 with amazing floor plan condo the heart detail ,markham york region   ,       condo for sale markham york region condo for sale near yonge highway 1598156222 condo for sale near yonge highway  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/markham-york-region/condo-for-sale-near-yonge-highway-7/1598156222,1960
1961,879000.0,1st floor ceiling 270 degree panoramic view walking distance don mill subway station and fairview mall full amenity parking locker 800 plus 550 terrace bed detail ,markham york region   ,       condo for sale markham york region luxury condo assignment for sale 1598155394 luxury condo assignment for sale  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/markham-york-region/luxury-condo-assignment-for-sale/1598155394,1961
1962,150000.0,price 150 000 3630 year new bright spacious end unit townhome bedroom bath located @highly sought after pavillia park front door face park hardwood flooring throughout detail ,markham york region   ,       condo for sale markham york region storey bedrooms markham 1598155361 storey bedrooms markham  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/markham-york-region/3-storey-2-1-bedrooms-in-markham/1598155361,1962
1963,99000.0,price 099 000 3469 rare offering the ridgewood boasting 1603 with bedroom den and bathroom stunning southwest view from private balcony open concept living area detail ,markham york region   ,       condo for sale markham york region bayview wellington aurora bed bath 1598153163 bayview wellington aurora bed bath  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/markham-york-region/bayview-wellington-aurora-2-bed-3-bath/1598153163,1963
1964,88800.0,price 088 800 3437 stunning family home prestigious markham village fully landscaped property with super long driveway full renovation with high end finish spacious layout custom detail ,markham york region   ,       condo for sale markham york region bedrooms markham 1598152491 bedrooms markham  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/markham-york-region/3-1-bedrooms-in-markham/1598152491,1964
1965,849000.0,price 849 000 2680 executive three bedroom townhome prime richmond hill spacious main floor soaring 9ft smooth ceiling family size eat kitchen pantry and walk out detail ,markham york region   ,       condo for sale markham york region executive bedroom townhome prime richmond hill  1598148325 executive bedroom townhome prime richmond hill   ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/markham-york-region/executive-3-bedroom-townhome-in-prime-richmond-hill-location/1598148325,1965
1966,843000.0,price 843 000 2661 luxury life thornhill now you can too offering resort living one kind and move ready large bedroom entirely renovated with breathtaking detail ,city toronto,       condo for sale city toronto move ready bed condo apt yonge 1598147951 move ready bed condo apt yonge  ,condo,1,https:/www.kijiji.ca/v-condo-for-sale/city-of-toronto/move-in-ready-3-bed-condo-apt-in-yonge-st/1598147951,1966
